date,yield_pct
2010-12-20,4.2303
2010-12-21,4.2303
2010-12-22,4.2331
2010-12-23,4.2381
2010-12-24,4.2402
2010-12-27,4.2828
2010-12-28,4.2931
2010-12-29,4.2882
2010-12-30,4.2832
2010-12-31,4.2807
2011-01-04,4.2705
2011-01-05,4.2466
2011-01-06,4.2521
2011-01-07,4.2472
2011-01-10,4.2554
2011-01-11,4.2679
2011-01-12,4.2609
2011-01-13,4.268
2011-01-14,4.2859
2011-01-17,4.3009
2011-01-18,4.3164
2011-01-19,4.3081
2011-01-20,4.308
2011-01-21,4.3182
2011-01-24,4.3244
2011-01-25,4.3343
2011-01-26,4.3297
2011-01-27,4.3319
2011-01-28,4.3312
2011-01-30,4.3314
2011-01-31,4.3364
2011-02-01,4.3363
2011-02-09,4.3719
2011-02-10,4.3819
2011-02-11,4.377
2011-02-12,4.3783
2011-02-14,4.3532
2011-02-15,4.3453
2011-02-16,4.3454
2011-02-17,4.3455
2011-02-18,4.3456
2011-02-21,4.3586
2011-02-22,4.3476
2011-02-23,4.3176
2011-02-24,4.2826
2011-02-25,4.3027
2011-02-28,4.2986
2011-03-01,4.2961
2011-03-02,4.2923
2011-03-03,4.2949
2011-03-04,4.2999
2011-03-07,4.2981
2011-03-08,4.2826
2011-03-09,4.2876
2011-03-10,4.3051
2011-03-11,4.3058
2011-03-14,4.293
2011-03-15,4.2716
2011-03-16,4.2867
2011-03-17,4.2735
2011-03-18,4.2986
2011-03-21,4.3132
2011-03-22,4.3
2011-03-23,4.3026
2011-03-24,4.3003
2011-03-25,4.3003
2011-03-28,4.31
2011-03-29,4.3019
2011-03-30,4.2822
2011-03-31,4.2847
2011-04-01,4.2814
2011-04-02,4.2789
2011-04-06,4.2911
2011-04-07,4.2891
2011-04-08,4.2842
2011-04-11,4.3009
2011-04-12,4.2887
2011-04-13,4.306
2011-04-14,4.3011
2011-04-15,4.2997
2011-04-18,4.3068
2011-04-19,4.3012
2011-04-20,4.3013
2011-04-21,4.3013
2011-04-22,4.3039
2011-04-25,4.306
2011-04-26,4.3015
2011-04-27,4.2865
2011-04-28,4.2816
2011-04-29,4.2896
2011-05-03,4.2923
2011-05-04,4.2902
2011-05-05,4.2878
2011-05-06,4.2679
2011-05-09,4.2714
2011-05-10,4.2686
2011-05-11,4.2679
2011-05-12,4.2619
2011-05-13,4.2695
2011-05-16,4.2823
2011-05-17,4.2816
2011-05-18,4.2826
2011-05-19,4.2826
2011-05-20,4.2877
2011-05-23,4.2907
2011-05-24,4.2913
2011-05-25,4.3113
2011-05-26,4.3113
2011-05-27,4.3051
2011-05-30,4.3064
2011-05-31,4.3182
2011-06-01,4.3182
2011-06-02,4.3207
2011-06-03,4.3207
2011-06-07,4.3207
2011-06-08,4.3364
2011-06-09,4.3459
2011-06-10,4.3559
2011-06-13,4.3619
2011-06-14,4.3794
2011-06-15,4.4095
2011-06-16,4.4005
2011-06-17,4.4005
2011-06-20,4.3856
2011-06-21,4.3858
2011-06-22,4.4458
2011-06-23,4.5058
2011-06-24,4.4958
2011-06-27,4.4958
2011-06-28,4.5058
2011-06-29,4.5058
2011-06-30,4.5048
2011-07-01,4.4983
2011-07-04,4.5063
2011-07-05,4.5055
2011-07-06,4.4949
2011-07-07,4.495
2011-07-08,4.488
2011-07-11,4.4922
2011-07-12,4.4885
2011-07-13,4.4752
2011-07-14,4.4902
2011-07-15,4.4787
2011-07-18,4.4949
2011-07-19,4.5149
2011-07-20,4.5406
2011-07-21,4.5531
2011-07-22,4.5416
2011-07-25,4.5412
2011-07-26,4.5462
2011-07-27,4.5612
2011-07-28,4.5812
2011-07-29,4.5812
2011-08-01,4.57
2011-08-02,4.5875
2011-08-03,4.6075
2011-08-04,4.5982
2011-08-05,4.582
2011-08-08,4.577
2011-08-09,4.5715
2011-08-10,4.5351
2011-08-11,4.5328
2011-08-12,4.5288
2011-08-15,4.5133
2011-08-16,4.5112
2011-08-17,4.5081
2011-08-18,4.5169
2011-08-19,4.5069
2011-08-22,4.5069
2011-08-23,4.5094
2011-08-24,4.498
2011-08-25,4.5105
2011-08-26,4.4905
2011-08-29,4.5205
2011-08-30,4.5397
2011-08-31,4.5297
2011-09-01,4.5147
2011-09-02,4.5144
2011-09-05,4.5045
2011-09-06,4.4984
2011-09-07,4.5004
2011-09-08,4.4896
2011-09-09,4.4796
2011-09-13,4.4671
2011-09-14,4.4671
2011-09-15,4.4814
2011-09-16,4.4943
2011-09-19,4.4969
2011-09-20,4.4969
2011-09-21,4.4951
2011-09-22,4.4838
2011-09-23,4.449
2011-09-26,4.4279
2011-09-27,4.423
2011-09-28,4.4407
2011-09-29,4.4326
2011-09-30,4.4209
2011-10-08,4.4208
2011-10-09,4.4008
2011-10-10,4.3808
2011-10-11,4.3608
2011-10-12,4.3508
2011-10-13,4.3508
2011-10-14,4.3267
2011-10-17,4.3316
2011-10-18,4.3016
2011-10-19,4.2879
2011-10-20,4.27
2011-10-21,4.2701
2011-10-24,4.2615
2011-10-25,4.2618
2011-10-26,4.2485
2011-10-27,4.2512
2011-10-28,4.2462
2011-10-31,4.2331
2011-11-01,4.1983
2011-11-02,4.1884
2011-11-03,4.1871
2011-11-04,4.1858
2011-11-07,4.1945
2011-11-08,4.1745
2011-11-09,4.1589
2011-11-10,4.1314
2011-11-11,4.1418
2011-11-14,4.1353
2011-11-15,4.1553
2011-11-16,4.1411
2011-11-17,4.1505
2011-11-18,4.1531
2011-11-21,4.1624
2011-11-22,4.1637
2011-11-23,4.1438
2011-11-24,4.1581
2011-11-25,4.1554
2011-11-28,4.1593
2011-11-29,4.1633
2011-11-30,4.1533
2011-12-01,4.0808
2011-12-02,4.0508
2011-12-05,4.0629
2011-12-06,4.0727
2011-12-07,4.062
2011-12-08,4.059
2011-12-09,4.0717
2011-12-12,4.0762
2011-12-13,4.0812
2011-12-14,4.0749
2011-12-15,4.0775
2011-12-16,4.0607
2011-12-19,4.0672
2011-12-20,4.0672
2011-12-21,4.0699
2011-12-22,4.0699
2011-12-23,4.0724
2011-12-26,4.0574
2011-12-27,4.0694
2011-12-28,4.0694
2011-12-29,4.0704
2011-12-30,4.0805
2011-12-31,4.0755
2012-01-04,4.0842
2012-01-05,4.0692
2012-01-06,4.0542
2012-01-09,4.0642
2012-01-10,4.0327
2012-01-11,4.0448
2012-01-12,4.0397
2012-01-13,4.0465
2012-01-16,4.054
2012-01-17,4.0492
2012-01-18,4.0642
2012-01-19,4.0542
2012-01-20,4.0567
2012-01-21,4.0567
2012-01-29,4.0565
2012-01-30,4.0615
2012-01-31,4.0549
2012-02-01,4.0699
2012-02-02,4.0745
2012-02-03,4.072
2012-02-06,4.0932
2012-02-07,4.0957
2012-02-08,4.1084
2012-02-09,4.1084
2012-02-10,4.0984
2012-02-13,4.0911
2012-02-14,4.0917
2012-02-15,4.1017
2012-02-16,4.1037
2012-02-17,4.1122
2012-02-20,4.0933
2012-02-21,4.1072
2012-02-22,4.1072
2012-02-23,4.106
2012-02-24,4.1027
2012-02-27,4.1277
2012-02-28,4.1265
2012-02-29,4.1321
2012-03-01,4.1352
2012-03-02,4.1402
2012-03-05,4.1402
2012-03-06,4.1327
2012-03-07,4.1252
2012-03-08,4.1254
2012-03-09,4.1454
2012-03-12,4.1392
2012-03-13,4.1452
2012-03-14,4.1452
2012-03-15,4.1572
2012-03-16,4.1331
2012-03-19,4.1386
2012-03-20,4.1392
2012-03-21,4.1542
2012-03-22,4.1517
2012-03-23,4.1455
2012-03-26,4.1444
2012-03-27,4.1471
2012-03-28,4.1421
2012-03-29,4.1391
2012-03-30,4.1351
2012-03-31,4.133
2012-04-01,4.143
2012-04-05,4.143
2012-04-06,4.144
2012-04-09,4.1644
2012-04-10,4.165
2012-04-11,4.1644
2012-04-12,4.1865
2012-04-13,4.2048
2012-04-16,4.2068
2012-04-17,4.2056
2012-04-18,4.2069
2012-04-19,4.2066
2012-04-20,4.208
2012-04-23,4.2074
2012-04-24,4.2023
2012-04-25,4.2058
2012-04-26,4.2058
2012-04-27,4.2058
2012-04-28,4.2058
2012-05-02,4.2072
2012-05-03,4.2071
2012-05-04,4.2047
2012-05-07,4.2048
2012-05-08,4.2049
2012-05-09,4.2095
2012-05-10,4.2083
2012-05-11,4.1885
2012-05-14,4.1636
2012-05-15,4.1236
2012-05-16,4.1056
2012-05-17,4.13
2012-05-18,4.1223
2012-05-21,4.1335
2012-05-22,4.136
2012-05-23,4.1297
2012-05-24,4.1197
2012-05-25,4.091
2012-05-28,4.1104
2012-05-29,4.1254
2012-05-30,4.1124
2012-05-31,4.1114
2012-06-01,4.1056
2012-06-04,4.1006
2012-06-05,4.1006
2012-06-06,4.1006
2012-06-07,4.1076
2012-06-08,4.0776
2012-06-11,4.0976
2012-06-12,4.1032
2012-06-13,4.109
2012-06-14,4.114
2012-06-15,4.1065
2012-06-18,4.1153
2012-06-19,4.1139
2012-06-20,4.115
2012-06-21,4.11
2012-06-25,4.1
2012-06-26,4.11
2012-06-27,4.09
2012-06-28,4.0898
2012-06-29,4.0934
2012-07-02,4.0943
2012-07-03,4.0918
2012-07-04,4.0893
2012-07-05,4.0877
2012-07-06,4.0862
2012-07-09,4.0849
2012-07-10,4.0764
2012-07-11,4.0868
2012-07-12,4.0918
2012-07-13,4.0963
2012-07-16,4.1096
2012-07-17,4.1046
2012-07-18,4.1057
2012-07-19,4.106
2012-07-20,4.0981
2012-07-23,4.1003
2012-07-24,4.1049
2012-07-25,4.105
2012-07-26,4.115
2012-07-27,4.1151
2012-07-30,4.1141
2012-07-31,4.1216
2012-08-01,4.1216
2012-08-02,4.1196
2012-08-03,4.1217
2012-08-06,4.1304
2012-08-07,4.1404
2012-08-08,4.1527
2012-08-09,4.1307
2012-08-10,4.1457
2012-08-13,4.1413
2012-08-14,4.1416
2012-08-15,4.1452
2012-08-16,4.146
2012-08-17,4.1442
2012-08-20,4.1492
2012-08-21,4.1517
2012-08-22,4.1605
2012-08-23,4.1607
2012-08-24,4.1564
2012-08-27,4.158
2012-08-28,4.158
2012-08-29,4.1657
2012-08-30,4.1647
2012-08-31,4.1597
2012-09-03,4.1606
2012-09-04,4.1616
2012-09-05,4.1643
2012-09-06,4.1626
2012-09-07,4.1676
2012-09-10,4.1726
2012-09-11,4.1751
2012-09-12,4.1776
2012-09-13,4.1701
2012-09-14,4.1782
2012-09-17,4.1804
2012-09-18,4.1741
2012-09-19,4.1735
2012-09-20,4.1736
2012-09-21,4.1661
2012-09-24,4.1643
2012-09-25,4.1637
2012-09-26,4.1737
2012-09-27,4.1837
2012-09-28,4.1887
2012-09-29,4.1887
2012-10-08,4.2007
2012-10-09,4.2107
2012-10-10,4.2163
2012-10-11,4.2139
2012-10-12,4.2052
2012-10-15,4.1905
2012-10-16,4.1992
2012-10-17,4.2024
2012-10-18,4.2061
2012-10-19,4.2061
2012-10-22,4.2059
2012-10-23,4.2059
2012-10-24,4.2065
2012-10-25,4.2109
2012-10-26,4.2124
2012-10-29,4.2113
2012-10-30,4.2013
2012-10-31,4.2049
2012-11-01,4.2049
2012-11-02,4.2049
2012-11-05,4.1949
2012-11-06,4.1922
2012-11-07,4.1873
2012-11-08,4.1898
2012-11-09,4.1898
2012-11-12,4.1883
2012-11-13,4.1857
2012-11-14,4.1843
2012-11-15,4.1893
2012-11-16,4.1874
2012-11-19,4.1874
2012-11-20,4.1884
2012-11-21,4.1896
2012-11-22,4.1918
2012-11-23,4.1948
2012-11-26,4.1973
2012-11-27,4.1923
2012-11-28,4.1923
2012-11-29,4.1923
2012-11-30,4.1947
2012-12-03,4.1947
2012-12-04,4.1991
2012-12-05,4.2006
2012-12-06,4.2
2012-12-07,4.2
2012-12-10,4.2018
2012-12-11,4.1994
2012-12-12,4.2002
2012-12-13,4.2002
2012-12-14,4.2035
2012-12-17,4.2039
2012-12-18,4.2014
2012-12-19,4.2039
2012-12-20,4.2045
2012-12-21,4.2043
2012-12-24,4.203
2012-12-25,4.2016
2012-12-26,4.201
2012-12-27,4.201
2012-12-28,4.1997
2012-12-31,4.1997
2013-01-04,4.2035
2013-01-05,4.2026
2013-01-06,4.2021
2013-01-07,4.2023
2013-01-08,4.2023
2013-01-09,4.2023
2013-01-10,4.2045
2013-01-11,4.205
2013-01-14,4.2053
2013-01-15,4.2051
2013-01-16,4.2054
2013-01-17,4.2044
2013-01-18,4.2026
2013-01-21,4.2013
2013-01-22,4.2009
2013-01-23,4.2009
2013-01-24,4.2059
2013-01-25,4.2061
2013-01-28,4.2109
2013-01-29,4.214
2013-01-30,4.209
2013-01-31,4.209
2013-02-01,4.2065
2013-02-04,4.2067
2013-02-05,4.2018
2013-02-06,4.2021
2013-02-07,4.2026
2013-02-08,4.1994
2013-02-16,4.2023
2013-02-17,4.1989
2013-02-18,4.2024
2013-02-19,4.2054
2013-02-20,4.1979
2013-02-21,4.1925
2013-02-22,4.1944
2013-02-25,4.1973
2013-02-26,4.1998
2013-02-27,4.1988
2013-02-28,4.2001
2013-03-01,4.1982
2013-03-04,4.1959
2013-03-05,4.1953
2013-03-06,4.1963
2013-03-07,4.1966
2013-03-08,4.1968
2013-03-11,4.1993
2013-03-12,4.201
2013-03-13,4.2035
2013-03-14,4.204
2013-03-15,4.204
2013-03-18,4.2053
2013-03-19,4.2053
2013-03-20,4.2003
2013-03-21,4.2022
2013-03-22,4.202
2013-03-25,4.2009
2013-03-26,4.1997
2013-03-27,4.1972
2013-03-28,4.1935
2013-03-29,4.1907
2013-04-01,4.1885
2013-04-02,4.1835
2013-04-03,4.181
2013-04-07,4.1786
2013-04-08,4.1785
2013-04-09,4.1735
2013-04-10,4.1709
2013-04-11,4.1732
2013-04-12,4.1719
2013-04-15,4.1719
2013-04-16,4.1619
2013-04-17,4.1645
2013-04-18,4.172
2013-04-19,4.172
2013-04-22,4.1746
2013-04-23,4.1724
2013-04-24,4.1705
2013-04-25,4.1672
2013-04-26,4.1722
2013-04-27,4.1722
2013-04-28,4.1722
2013-05-02,4.1698
2013-05-03,4.1654
2013-05-06,4.1673
2013-05-07,4.167
2013-05-08,4.1689
2013-05-09,4.1685
2013-05-10,4.1673
2013-05-13,4.1676
2013-05-14,4.1677
2013-05-15,4.1677
2013-05-16,4.1677
2013-05-17,4.1477
2013-05-20,4.1377
2013-05-21,4.1277
2013-05-22,4.1177
2013-05-23,4.1177
2013-05-24,4.1177
2013-05-27,4.1173
2013-05-28,4.1173
2013-05-29,4.1186
2013-05-30,4.1186
2013-05-31,4.1193
2013-06-03,4.1203
2013-06-04,4.1215
2013-06-05,4.1216
2013-06-06,4.1221
2013-06-07,4.1237
2013-06-08,4.1237
2013-06-09,4.1209
2013-06-13,4.1222
2013-06-14,4.1225
2013-06-17,4.1237
2013-06-18,4.1239
2013-06-19,4.1327
2013-06-20,4.1514
2013-06-21,4.1389
2013-06-24,4.1388
2013-06-25,4.1388
2013-06-26,4.1325
2013-06-27,4.1291
2013-06-28,4.1281
2013-07-01,4.1296
2013-07-02,4.1296
2013-07-03,4.1302
2013-07-04,4.1277
2013-07-05,4.128
2013-07-08,4.1286
2013-07-09,4.1286
2013-07-10,4.1361
2013-07-11,4.1374
2013-07-12,4.1386
2013-07-15,4.1402
2013-07-16,4.1413
2013-07-17,4.1475
2013-07-18,4.1513
2013-07-19,4.1538
2013-07-22,4.1581
2013-07-23,4.1606
2013-07-24,4.1649
2013-07-25,4.1543
2013-07-26,4.1549
2013-07-29,4.1624
2013-07-30,4.1623
2013-07-31,4.1624
2013-08-01,4.1605
2013-08-02,4.1599
2013-08-05,4.1607
2013-08-06,4.1613
2013-08-07,4.1676
2013-08-08,4.177
2013-08-09,4.202
2013-08-12,4.227
2013-08-13,4.252
2013-08-14,4.277
2013-08-15,4.2856
2013-08-16,4.3056
2013-08-19,4.329
2013-08-20,4.354
2013-08-21,4.3484
2013-08-22,4.3509
2013-08-23,4.3458
2013-08-26,4.3421
2013-08-27,4.3446
2013-08-28,4.3485
2013-08-29,4.3501
2013-08-30,4.351
2013-09-02,4.3544
2013-09-03,4.3556
2013-09-04,4.3594
2013-09-05,4.3594
2013-09-06,4.357
2013-09-09,4.3628
2013-09-10,4.3728
2013-09-11,4.3911
2013-09-12,4.4011
2013-09-13,4.4611
2013-09-16,4.5211
2013-09-17,4.5811
2013-09-18,4.6311
2013-09-22,4.6311
2013-09-23,4.6711
2013-09-24,4.7011
2013-09-25,4.7001
2013-09-26,4.6901
2013-09-27,4.7002
2013-09-29,4.7002
2013-09-30,4.7002
2013-10-08,4.6949
2013-10-09,4.7149
2013-10-10,4.6999
2013-10-11,4.6999
2013-10-12,4.6999
2013-10-14,4.7199
2013-10-15,4.7343
2013-10-16,4.7343
2013-10-17,4.7343
2013-10-18,4.7343
2013-10-21,4.7393
2013-10-22,4.7593
2013-10-23,4.7612
2013-10-24,4.7695
2013-10-25,4.7795
2013-10-28,4.7695
2013-10-29,4.7867
2013-10-30,4.7867
2013-10-31,4.7507
2013-11-01,4.7257
2013-11-04,4.7407
2013-11-05,4.7657
2013-11-06,4.7657
2013-11-07,4.8007
2013-11-08,4.8007
2013-11-11,4.8507
2013-11-12,4.8407
2013-11-13,4.8807
2013-11-14,4.9157
2013-11-15,5.0157
2013-11-18,5.0957
2013-11-19,5.1457
2013-11-20,5.1457
2013-11-21,5.1244
2013-11-22,5.1244
2013-11-25,5.1244
2013-11-26,5.1144
2013-11-27,5.0644
2013-11-28,4.9844
2013-11-29,4.9144
2013-12-02,4.9944
2013-12-03,4.9544
2013-12-04,4.9444
2013-12-05,5.0144
2013-12-06,5.0533
2013-12-09,5.0783
2013-12-10,5.1382
2013-12-11,5.1582
2013-12-12,5.1282
2013-12-13,5.0782
2013-12-16,5.0909
2013-12-17,5.1009
2013-12-18,5.1184
2013-12-19,5.1384
2013-12-20,5.1384
2013-12-23,5.1384
2013-12-24,5.1184
2013-12-25,5.1284
2013-12-26,5.1196
2013-12-27,5.1055
2013-12-30,5.1055
2013-12-31,5.1135
2014-01-02,5.1435
2014-01-03,5.1835
2014-01-06,5.1988
2014-01-07,5.1837
2014-01-08,5.1336
2014-01-09,5.1385
2014-01-10,5.1432
2014-01-13,5.1432
2014-01-14,5.1482
2014-01-15,5.1182
2014-01-16,5.1282
2014-01-17,5.1379
2014-01-20,5.1379
2014-01-21,5.0878
2014-01-22,5.0478
2014-01-23,5.0378
2014-01-24,5.0675
2014-01-26,5.0475
2014-01-27,5.0475
2014-01-28,5.07
2014-01-29,5.0775
2014-01-30,5.0692
2014-02-07,5.0448
2014-02-08,5.0347
2014-02-10,5.0473
2014-02-11,5.0423
2014-02-12,5.0423
2014-02-13,5.0423
2014-02-14,5.0421
2014-02-17,5.0772
2014-02-18,5.1022
2014-02-19,5.1172
2014-02-20,5.0972
2014-02-21,5.0975
2014-02-24,5.0577
2014-02-25,5.0077
2014-02-26,5.0177
2014-02-27,4.9647
2014-02-28,5.0027
2014-03-03,5.0327
2014-03-04,5.0777
2014-03-05,5.0927
2014-03-06,5.0896
2014-03-07,5.0896
2014-03-10,5.0797
2014-03-11,5.0894
2014-03-12,5.0694
2014-03-13,5.0695
2014-03-14,5.0595
2014-03-17,5.0595
2014-03-18,5.0845
2014-03-19,5.0845
2014-03-20,5.0845
2014-03-21,5.0693
2014-03-24,5.0693
2014-03-25,5.0743
2014-03-26,5.0723
2014-03-27,5.0723
2014-03-28,5.0718
2014-03-31,5.0618
2014-04-01,5.0568
2014-04-02,5.0518
2014-04-03,5.0418
2014-04-04,5.0418
2014-04-08,5.0158
2014-04-09,5.043
2014-04-10,5.023
2014-04-11,5.018
2014-04-14,4.9907
2014-04-15,4.966
2014-04-16,4.9259
2014-04-17,4.8407
2014-04-18,4.8656
2014-04-21,4.8656
2014-04-22,4.8656
2014-04-23,4.8956
2014-04-24,4.9053
2014-04-25,4.8953
2014-04-28,4.8953
2014-04-29,4.8854
2014-04-30,4.8654
2014-05-04,4.8554
2014-05-05,4.8534
2014-05-06,4.8435
2014-05-07,4.8435
2014-05-08,4.7935
2014-05-09,4.6837
2014-05-12,4.6837
2014-05-13,4.7037
2014-05-14,4.7245
2014-05-15,4.7444
2014-05-16,4.7446
2014-05-19,4.7246
2014-05-20,4.7296
2014-05-21,4.7296
2014-05-22,4.7296
2014-05-23,4.6296
2014-05-26,4.6135
2014-05-27,4.6035
2014-05-28,4.6035
2014-05-29,4.6172
2014-05-30,4.5728
2014-06-03,4.5228
2014-06-04,4.5228
2014-06-05,4.5432
2014-06-06,4.5732
2014-06-09,4.5832
2014-06-10,4.5735
2014-06-11,4.5735
2014-06-12,4.5735
2014-06-13,4.5935
2014-06-16,4.5735
2014-06-17,4.5735
2014-06-18,4.5735
2014-06-19,4.5603
2014-06-20,4.5653
2014-06-23,4.5653
2014-06-24,4.5653
2014-06-25,4.5753
2014-06-26,4.567
2014-06-27,4.5684
2014-06-30,4.5811
2014-07-01,4.6011
2014-07-02,4.6411
2014-07-03,4.6702
2014-07-04,4.6946
2014-07-07,4.6411
2014-07-08,4.6361
2014-07-09,4.6461
2014-07-10,4.6483
2014-07-11,4.6383
2014-07-14,4.6383
2014-07-15,4.6656
2014-07-16,4.7256
2014-07-17,4.7758
2014-07-18,4.8108
2014-07-21,4.8107
2014-07-22,4.7807
2014-07-23,4.7807
2014-07-24,4.7807
2014-07-25,4.7562
2014-07-28,4.7564
2014-07-29,4.7656
2014-07-30,4.7656
2014-07-31,4.7656
2014-08-01,4.7656
2014-08-04,4.7617
2014-08-05,4.7687
2014-08-06,4.7707
2014-08-07,4.7806
2014-08-08,4.7952
2014-08-11,4.7852
2014-08-12,4.7852
2014-08-13,4.7705
2014-08-14,4.7609
2014-08-15,4.7512
2014-08-18,4.7611
2014-08-19,4.7611
2014-08-20,4.7611
2014-08-21,4.7609
2014-08-22,4.7657
2014-08-25,4.761
2014-08-26,4.761
2014-08-27,4.7511
2014-08-28,4.7511
2014-08-29,4.761
2014-09-01,4.7652
2014-09-02,4.7732
2014-09-03,4.7882
2014-09-04,4.8056
2014-09-05,4.8056
2014-09-09,4.7996
2014-09-10,4.7996
2014-09-11,4.7996
2014-09-12,4.7824
2014-09-15,4.7616
2014-09-16,4.7667
2014-09-17,4.7166
2014-09-18,4.6866
2014-09-19,4.6166
2014-09-22,4.5866
2014-09-23,4.5866
2014-09-24,4.6366
2014-09-25,4.6033
2014-09-26,4.6133
2014-09-28,4.6233
2014-09-29,4.6133
2014-09-30,4.6133
2014-10-08,4.6234
2014-10-09,4.6335
2014-10-10,4.6452
2014-10-11,4.6452
2014-10-13,4.6452
2014-10-14,4.5514
2014-10-15,4.4714
2014-10-16,4.4614
2014-10-17,4.461
2014-10-20,4.394
2014-10-21,4.3822
2014-10-22,4.4427
2014-10-23,4.4427
2014-10-24,4.3033
2014-10-27,4.2782
2014-10-28,4.2449
2014-10-29,4.2199
2014-10-30,4.2676
2014-10-31,4.2552
2014-11-03,4.1997
2014-11-04,4.1402
2014-11-05,4.1107
2014-11-06,4.1213
2014-11-07,4.0621
2014-11-10,4.0122
2014-11-11,3.9971
2014-11-12,4.0551
2014-11-13,4.0913
2014-11-14,4.1452
2014-11-17,4.1595
2014-11-18,4.1057
2014-11-19,4.114
2014-11-20,4.1501
2014-11-21,4.1494
2014-11-24,3.9747
2014-11-25,4.0196
2014-11-26,4.0208
2014-11-27,4.0222
2014-11-28,4.0228
2014-12-01,4.0123
2014-12-02,4.0525
2014-12-03,4.121
2014-12-04,4.1605
2014-12-05,4.2731
2014-12-08,4.289
2014-12-09,4.251
2014-12-10,4.2089
2014-12-11,4.226
2014-12-12,4.2491
2014-12-15,4.279
2014-12-16,4.2497
2014-12-17,4.2355
2014-12-18,4.2591
2014-12-19,4.2091
2014-12-22,4.2015
2014-12-23,4.1589
2014-12-24,4.096
2014-12-25,4.129
2014-12-26,4.1324
2014-12-29,4.1198
2014-12-30,4.1198
2014-12-31,4.1204
2015-01-04,4.127
2015-01-05,4.1236
2015-01-06,4.1338
2015-01-07,4.1393
2015-01-08,4.14
2015-01-09,4.1333
2015-01-12,4.1456
2015-01-13,4.0921
2015-01-14,4.0497
2015-01-15,4.0697
2015-01-16,4.025
2015-01-19,3.9983
2015-01-20,3.9944
2015-01-21,3.9905
2015-01-22,3.9753
2015-01-23,3.9752
2015-01-26,3.9573
2015-01-27,3.9541
2015-01-28,3.9674
2015-01-29,3.9874
2015-01-30,3.9926
2015-02-02,3.9636
2015-02-03,3.9439
2015-02-04,3.9495
2015-02-05,3.8924
2015-02-06,3.9225
2015-02-09,3.9136
2015-02-10,3.9199
2015-02-11,3.8855
2015-02-12,3.8855
2015-02-13,3.9055
2015-02-15,3.9128
2015-02-16,3.8877
2015-02-17,3.8877
2015-02-25,3.8993
2015-02-26,3.9052
2015-02-27,3.9203
2015-02-28,3.906
2015-03-02,3.9341
2015-03-03,3.948
2015-03-04,3.9327
2015-03-05,3.9827
2015-03-06,4.0211
2015-03-09,4.038
2015-03-10,4.0686
2015-03-11,3.9924
2015-03-12,3.987
2015-03-13,4.0337
2015-03-16,4.0759
2015-03-17,4.0886
2015-03-18,4.0977
2015-03-19,4.1277
2015-03-20,4.1059
2015-03-23,4.1034
2015-03-24,4.114
2015-03-25,4.1336
2015-03-26,4.1739
2015-03-27,4.211
2015-03-30,4.2281
2015-03-31,4.2281
2015-04-01,4.1795
2015-04-02,4.1245
2015-04-03,4.1527
2015-04-07,4.1794
2015-04-08,4.2744
2015-04-09,4.2938
2015-04-10,4.2938
2015-04-13,4.2938
2015-04-14,4.2574
2015-04-15,4.2317
2015-04-16,4.1963
2015-04-17,4.199
2015-04-20,4.0915
2015-04-21,4.0979
2015-04-22,4.0976
2015-04-23,4.0976
2015-04-24,4.1845
2015-04-27,4.1845
2015-04-28,4.1697
2015-04-29,4.1715
2015-04-30,4.1218
2015-05-04,4.1519
2015-05-05,4.1719
2015-05-06,4.2196
2015-05-07,4.2098
2015-05-08,4.14
2015-05-11,4.1449
2015-05-12,4.1601
2015-05-13,4.1601
2015-05-14,4.1406
2015-05-15,4.1354
2015-05-18,4.1366
2015-05-19,4.1342
2015-05-20,4.1372
2015-05-21,4.1251
2015-05-22,4.0751
2015-05-25,4.0251
2015-05-26,4.0023
2015-05-27,4.039
2015-05-28,4.006
2015-05-29,4.019
2015-06-01,4.0321
2015-06-02,4.0321
2015-06-03,4.0221
2015-06-04,4.0021
2015-06-05,3.9922
2015-06-08,4.006
2015-06-09,4.0145
2015-06-10,4.0495
2015-06-11,4.0779
2015-06-12,4.0778
2015-06-15,4.1234
2015-06-16,4.0652
2015-06-17,4.0526
2015-06-18,4.0201
2015-06-19,4.0296
2015-06-23,4.0525
2015-06-24,4.055
2015-06-25,4.0488
2015-06-26,4.054
2015-06-29,4.0491
2015-06-30,4.0478
2015-07-01,4.0628
2015-07-02,4.0636
2015-07-03,4.0752
2015-07-06,3.9952
2015-07-07,3.9396
2015-07-08,3.9344
2015-07-09,3.9394
2015-07-10,3.9919
2015-07-13,3.9708
2015-07-14,3.9769
2015-07-15,3.9769
2015-07-16,3.9566
2015-07-17,3.9364
2015-07-20,3.9479
2015-07-21,3.9684
2015-07-22,3.9615
2015-07-23,3.9593
2015-07-24,3.9231
2015-07-27,3.9231
2015-07-28,3.9031
2015-07-29,3.8931
2015-07-30,3.9031
2015-07-31,3.9381
2015-08-03,3.9329
2015-08-04,3.9453
2015-08-05,3.9491
2015-08-06,3.9391
2015-08-07,3.9342
2015-08-10,3.9544
2015-08-11,3.9625
2015-08-12,3.9771
2015-08-13,3.9522
2015-08-14,3.9421
2015-08-17,3.9546
2015-08-18,3.9498
2015-08-19,3.9573
2015-08-20,3.9751
2015-08-21,3.9651
2015-08-24,3.9402
2015-08-25,3.9278
2015-08-26,3.9112
2015-08-27,3.8724
2015-08-28,3.8625
